GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC02
8600000US10527,10527,ZCTA5 10527,152212
8600000US10528,10528,ZCTA5 10528,105570
8600000US10530,10530,ZCTA5 10530,102317
8600000US10532,10532,ZCTA5 10532,105739
8600000US10533,10533,ZCTA5 10533,139574
8600000US10535,10535,ZCTA5 10535,53636
8600000US10536,10536,ZCTA5 10536,157875
8600000US10537,10537,ZCTA5 10537,77396
8600000US10538,10538,ZCTA5 10538,152500
8600000US10541,10541,ZCTA5 10541,107901
8600000US10543,10543,ZCTA5 10543,83827
8600000US10545,10545,ZCTA5 10545,-
8600000US10546,10546,ZCTA5 10546,115278
8600000US10547,10547,ZCTA5 10547,94982
8600000US10548,10548,ZCTA5 10548,77059
8600000US10549,10549,ZCTA5 10549,91184
8600000US10550,10550,ZCTA5 10550,40698
8600000US10552,10552,ZCTA5 10552,70991
8600000US10553,10553,ZCTA5 10553,70513
8600000US10560,10560,ZCTA5 10560,126905
8600000US10562,10562,ZCTA5 10562,71773
8600000US10566,10566,ZCTA5 10566,52125
8600000US10567,10567,ZCTA5 10567,119521
8600000US10570,10570,ZCTA5 10570,125814
8600000US10573,10573,ZCTA5 10573,67206
8600000US10576,10576,ZCTA5 10576,172714
8600000US10577,10577,ZCTA5 10577,216250
8600000US10578,10578,ZCTA5 10578,115714
8600000US10579,10579,ZCTA5 10579,105694
8600000US10580,10580,ZCTA5 10580,156595
8600000US10583,10583,ZCTA5 10583,175123
8600000US10588,10588,ZCTA5 10588,73054
8600000US10589,10589,ZCTA5 10589,100240
8600000US10590,10590,ZCTA5 10590,131607
8600000US10591,10591,ZCTA5 10591,78388
8600000US10594,10594,ZCTA5 10594,116950
8600000US10595,10595,ZCTA5 10595,103889
8600000US10596,10596,ZCTA5 10596,54432
8600000US10597,10597,ZCTA5 10597,207895
8600000US10598,10598,ZCTA5 10598,116862
8600000US10601,10601,ZCTA5 10601,69234
8600000US10603,10603,ZCTA5 10603,91884
8600000US10604,10604,ZCTA5 10604,87396
8600000US10605,10605,ZCTA5 10605,107325
8600000US10606,10606,ZCTA5 10606,69579
8600000US10607,10607,ZCTA5 10607,130982
8600000US10701,10701,ZCTA5 10701,42238
8600000US10703,10703,ZCTA5 10703,58244
8600000US10704,10704,ZCTA5 10704,70272
8600000US10705,10705,ZCTA5 10705,45446
8600000US10706,10706,ZCTA5 10706,127632
8600000US10707,10707,ZCTA5 10707,94427
8600000US10708,10708,ZCTA5 10708,98014
8600000US10709,10709,ZCTA5 10709,95625
8600000US10710,10710,ZCTA5 10710,82324
8600000US10801,10801,ZCTA5 10801,56101
8600000US10803,10803,ZCTA5 10803,151607
8600000US10804,10804,ZCTA5 10804,161445
8600000US10805,10805,ZCTA5 10805,57672
8600000US10901,10901,ZCTA5 10901,87444
8600000US10910,10910,ZCTA5 10910,-
8600000US10911,10911,ZCTA5 10911,-
8600000US10913,10913,ZCTA5 10913,120929
8600000US10914,10914,ZCTA5 10914,129632
8600000US10915,10915,ZCTA5 10915,-
8600000US10916,10916,ZCTA5 10916,105104
8600000US10917,10917,ZCTA5 10917,96077
8600000US10918,10918,ZCTA5 10918,91471
8600000US10919,10919,ZCTA5 10919,97703
8600000US10920,10920,ZCTA5 10920,103344
8600000US10921,10921,ZCTA5 10921,86071
8600000US10922,10922,ZCTA5 10922,96875
8600000US10923,10923,ZCTA5 10923,83734
8600000US10924,10924,ZCTA5 10924,90184
8600000US10925,10925,ZCTA5 10925,68125
8600000US10926,10926,ZCTA5 10926,66394
8600000US10927,10927,ZCTA5 10927,56061
8600000US10928,10928,ZCTA5 10928,77969
8600000US10930,10930,ZCTA5 10930,129477
8600000US10931,10931,ZCTA5 10931,78162
8600000US10932,10932,ZCTA5 10932,-
8600000US10933,10933,ZCTA5 10933,97845
8600000US10940,10940,ZCTA5 10940,57007
8600000US10941,10941,ZCTA5 10941,66141
8600000US10950,10950,ZCTA5 10950,70645
8600000US10952,10952,ZCTA5 10952,55595
8600000US10953,10953,ZCTA5 10953,123600
8600000US10954,10954,ZCTA5 10954,90743
8600000US10956,10956,ZCTA5 10956,119899
8600000US10958,10958,ZCTA5 10958,103203
8600000US10960,10960,ZCTA5 10960,80141
8600000US10962,10962,ZCTA5 10962,94303
8600000US10963,10963,ZCTA5 10963,74821
8600000US10964,10964,ZCTA5 10964,83257
8600000US10965,10965,ZCTA5 10965,94352
8600000US10968,10968,ZCTA5 10968,91581
8600000US10969,10969,ZCTA5 10969,92500
8600000US10970,10970,ZCTA5 10970,82856
8600000US10973,10973,ZCTA5 10973,91250
8600000US10974,10974,ZCTA5 10974,86006
8600000US10975,10975,ZCTA5 10975,(X)
8600000US10976,10976,ZCTA5 10976,46750
8600000US10977,10977,ZCTA5 10977,56598
8600000US10979,10979,ZCTA5 10979,68125
8600000US10980,10980,ZCTA5 10980,95214
8600000US10983,10983,ZCTA5 10983,113036
8600000US10984,10984,ZCTA5 10984,120341
8600000US10985,10985,ZCTA5 10985,-
8600000US10986,10986,ZCTA5 10986,119671
8600000US10987,10987,ZCTA5 10987,97279
8600000US10988,10988,ZCTA5 10988,79375
8600000US10989,10989,ZCTA5 10989,104285
8600000US10990,10990,ZCTA5 10990,88452
8600000US10992,10992,ZCTA5 10992,84830
8600000US10993,10993,ZCTA5 10993,64627
8600000US10994,10994,ZCTA5 10994,130060
8600000US10996,10996,ZCTA5 10996,100385
8600000US10998,10998,ZCTA5 10998,98036
8600000US11001,11001,ZCTA5 11001,99691
8600000US11003,11003,ZCTA5 11003,89831
8600000US11004,11004,ZCTA5 11004,85968
8600000US11005,11005,ZCTA5 11005,58894
8600000US11010,11010,ZCTA5 11010,97741
8600000US11020,11020,ZCTA5 11020,123438
8600000US11021,11021,ZCTA5 11021,90993
8600000US11023,11023,ZCTA5 11023,106699
8600000US11024,11024,ZCTA5 11024,94243
8600000US11030,11030,ZCTA5 11030,161786
8600000US11040,11040,ZCTA5 11040,106654
8600000US11042,11042,ZCTA5 11042,-
8600000US11050,11050,ZCTA5 11050,104261
8600000US11096,11096,ZCTA5 11096,48449
8600000US11101,11101,ZCTA5 11101,48013
8600000US11102,11102,ZCTA5 11102,51123
8600000US11103,11103,ZCTA5 11103,59243
8600000US11104,11104,ZCTA5 11104,55294
8600000US11105,11105,ZCTA5 11105,61646
8600000US11106,11106,ZCTA5 11106,54109
8600000US11109,11109,ZCTA5 11109,129505
8600000US11201,11201,ZCTA5 11201,101150
8600000US11203,11203,ZCTA5 11203,45936
8600000US11204,11204,ZCTA5 11204,46560
8600000US11205,11205,ZCTA5 11205,47575
8600000US11206,11206,ZCTA5 11206,30779
8600000US11207,11207,ZCTA5 11207,34252
8600000US11208,11208,ZCTA5 11208,35698
8600000US11209,11209,ZCTA5 11209,62761
8600000US11210,11210,ZCTA5 11210,57565
8600000US11211,11211,ZCTA5 11211,54406
8600000US11212,11212,ZCTA5 11212,28207
8600000US11213,11213,ZCTA5 11213,34701
8600000US11214,11214,ZCTA5 11214,49828
8600000US11215,11215,ZCTA5 11215,103716
8600000US11216,11216,ZCTA5 11216,47107
8600000US11217,11217,ZCTA5 11217,87091
8600000US11218,11218,ZCTA5 11218,56120
8600000US11219,11219,ZCTA5 11219,35974
8600000US11220,11220,ZCTA5 11220,38893
8600000US11221,11221,ZCTA5 11221,40635
8600000US11222,11222,ZCTA5 11222,72409
8600000US11223,11223,ZCTA5 11223,43019
8600000US11224,11224,ZCTA5 11224,28006
8600000US11225,11225,ZCTA5 11225,44911
8600000US11226,11226,ZCTA5 11226,43399
8600000US11228,11228,ZCTA5 11228,64250
8600000US11229,11229,ZCTA5 11229,52168
8600000US11230,11230,ZCTA5 11230,41068
8600000US11231,11231,ZCTA5 11231,83310
8600000US11232,11232,ZCTA5 11232,44474
8600000US11233,11233,ZCTA5 11233,33745
8600000US11234,11234,ZCTA5 11234,71115
8600000US11235,11235,ZCTA5 11235,42818
8600000US11236,11236,ZCTA5 11236,58705
8600000US11237,11237,ZCTA5 11237,44950
8600000US11238,11238,ZCTA5 11238,70873
8600000US11239,11239,ZCTA5 11239,26186
8600000US11351,11351,ZCTA5 11351,-
8600000US11354,11354,ZCTA5 11354,44741
8600000US11355,11355,ZCTA5 11355,39168
8600000US11356,11356,ZCTA5 11356,57194
8600000US11357,11357,ZCTA5 11357,73750
8600000US11358,11358,ZCTA5 11358,65258
8600000US11359,11359,ZCTA5 11359,-
8600000US11360,11360,ZCTA5 11360,80235
8600000US11361,11361,ZCTA5 11361,79158
8600000US11362,11362,ZCTA5 11362,86758
8600000US11363,11363,ZCTA5 11363,89219
8600000US11364,11364,ZCTA5 11364,72477
8600000US11365,11365,ZCTA5 11365,59520
8600000US11366,11366,ZCTA5 11366,72486
8600000US11367,11367,ZCTA5 11367,56557
8600000US11368,11368,ZCTA5 11368,45004
8600000US11369,11369,ZCTA5 11369,52310
8600000US11370,11370,ZCTA5 11370,53427
8600000US11371,11371,ZCTA5 11371,-
8600000US11372,11372,ZCTA5 11372,50485
8600000US11373,11373,ZCTA5 11373,47588
8600000US11374,11374,ZCTA5 11374,52132
8600000US11375,11375,ZCTA5 11375,72414
8600000US11377,11377,ZCTA5 11377,50436
8600000US11378,11378,ZCTA5 11378,57127
8600000US11379,11379,ZCTA5 11379,71551
8600000US11385,11385,ZCTA5 11385,55331
8600000US11411,11411,ZCTA5 11411,81149
8600000US11412,11412,ZCTA5 11412,72458
8600000US11413,11413,ZCTA5 11413,81287
8600000US11414,11414,ZCTA5 11414,68374
8600000US11415,11415,ZCTA5 11415,63756
8600000US11416,11416,ZCTA5 11416,58392
8600000US11417,11417,ZCTA5 11417,62057
8600000US11418,11418,ZCTA5 11418,61480
8600000US11419,11419,ZCTA5 11419,58266
8600000US11420,11420,ZCTA5 11420,59660
8600000US11421,11421,ZCTA5 11421,60996
8600000US11422,11422,ZCTA5 11422,84955
8600000US11423,11423,ZCTA5 11423,62179
8600000US11424,11424,ZCTA5 11424,-
8600000US11425,11425,ZCTA5 11425,-
8600000US11426,11426,ZCTA5 11426,77146
8600000US11427,11427,ZCTA5 11427,66007
8600000US11428,11428,ZCTA5 11428,67151
8600000US11429,11429,ZCTA5 11429,68684
8600000US11430,11430,ZCTA5 11430,-
8600000US11432,11432,ZCTA5 11432,50702
8600000US11433,11433,ZCTA5 11433,42964
8600000US11434,11434,ZCTA5 11434,58076
8600000US11435,11435,ZCTA5 11435,52686
8600000US11436,11436,ZCTA5 11436,64005
8600000US11451,11451,ZCTA5 11451,-
8600000US11501,11501,ZCTA5 11501,89347
8600000US11507,11507,ZCTA5 11507,111875
8600000US11509,11509,ZCTA5 11509,135750
8600000US11510,11510,ZCTA5 11510,93768
8600000US11514,11514,ZCTA5 11514,97692
8600000US11516,11516,ZCTA5 11516,95720
8600000US11518,11518,ZCTA5 11518,92901
8600000US11520,11520,ZCTA5 11520,72628
8600000US11530,11530,ZCTA5 11530,139821
8600000US11542,11542,ZCTA5 11542,68647
8600000US11545,11545,ZCTA5 11545,142219
8600000US11547,11547,ZCTA5 11547,115917
8600000US11548,11548,ZCTA5 11548,100893
8600000US11549,11549,ZCTA5 11549,-
8600000US11550,11550,ZCTA5 11550,57003
8600000US11552,11552,ZCTA5 11552,97254
8600000US11553,11553,ZCTA5 11553,70201
8600000US11554,11554,ZCTA5 11554,94214
8600000US11556,11556,ZCTA5 11556,-
8600000US11557,11557,ZCTA5 11557,120617
8600000US11558,11558,ZCTA5 11558,72292
8600000US11559,11559,ZCTA5 11559,115252
8600000US11560,11560,ZCTA5 11560,103594
8600000US11561,11561,ZCTA5 11561,89252
8600000US11563,11563,ZCTA5 11563,85194
8600000US11565,11565,ZCTA5 11565,110110
8600000US11566,11566,ZCTA5 11566,125992
8600000US11568,11568,ZCTA5 11568,172750
8600000US11569,11569,ZCTA5 11569,110398
8600000US11570,11570,ZCTA5 11570,107442
8600000US11572,11572,ZCTA5 11572,95750
8600000US11575,11575,ZCTA5 11575,65890
8600000US11576,11576,ZCTA5 11576,152910
8600000US11577,11577,ZCTA5 11577,116667
8600000US11579,11579,ZCTA5 11579,110696
8600000US11580,11580,ZCTA5 11580,90536
8600000US11581,11581,ZCTA5 11581,100787
8600000US11590,11590,ZCTA5 11590,89083
8600000US11596,11596,ZCTA5 11596,110575
8600000US11598,11598,ZCTA5 11598,129907
8600000US11691,11691,ZCTA5 11691,42023
8600000US11692,11692,ZCTA5 11692,42127
8600000US11693,11693,ZCTA5 11693,53281
8600000US11694,11694,ZCTA5 11694,75094
8600000US11697,11697,ZCTA5 11697,93333
8600000US11701,11701,ZCTA5 11701,73494
8600000US11702,11702,ZCTA5 11702,97294
8600000US11703,11703,ZCTA5 11703,88983
8600000US11704,11704,ZCTA5 11704,81072
8600000US11705,11705,ZCTA5 11705,98321
8600000US11706,11706,ZCTA5 11706,79086
8600000US11709,11709,ZCTA5 11709,101221
8600000US11710,11710,ZCTA5 11710,106204
8600000US11713,11713,ZCTA5 11713,71101
8600000US11714,11714,ZCTA5 11714,88750
8600000US11715,11715,ZCTA5 11715,108009
8600000US11716,11716,ZCTA5 11716,79968
8600000US11717,11717,ZCTA5 11717,70208
8600000US11718,11718,ZCTA5 11718,122692
8600000US11719,11719,ZCTA5 11719,91488
8600000US11720,11720,ZCTA5 11720,91224
8600000US11721,11721,ZCTA5 11721,106786
8600000US11722,11722,ZCTA5 11722,66570
8600000US11724,11724,ZCTA5 11724,200313
8600000US11725,11725,ZCTA5 11725,113613
8600000US11726,11726,ZCTA5 11726,69123
8600000US11727,11727,ZCTA5 11727,75408
8600000US11729,11729,ZCTA5 11729,83122
8600000US11730,11730,ZCTA5 11730,115402
8600000US11731,11731,ZCTA5 11731,99360
8600000US11732,11732,ZCTA5 11732,116125
8600000US11733,11733,ZCTA5 11733,129358
8600000US11735,11735,ZCTA5 11735,91156
8600000US11738,11738,ZCTA5 11738,94522
8600000US11739,11739,ZCTA5 11739,129464
8600000US11740,11740,ZCTA5 11740,89102
8600000US11741,11741,ZCTA5 11741,100133
8600000US11742,11742,ZCTA5 11742,86381
8600000US11743,11743,ZCTA5 11743,113750
8600000US11746,11746,ZCTA5 11746,99414
8600000US11747,11747,ZCTA5 11747,117288
8600000US11749,11749,ZCTA5 11749,87976
8600000US11751,11751,ZCTA5 11751,95191
8600000US11752,11752,ZCTA5 11752,100108
8600000US11753,11753,ZCTA5 11753,145947
8600000US11754,11754,ZCTA5 11754,100101
8600000US11755,11755,ZCTA5 11755,96654
8600000US11756,11756,ZCTA5 11756,100773
8600000US11757,11757,ZCTA5 11757,81330
8600000US11758,11758,ZCTA5 11758,104128
8600000US11762,11762,ZCTA5 11762,112083
8600000US11763,11763,ZCTA5 11763,85450
8600000US11764,11764,ZCTA5 11764,109153
8600000US11765,11765,ZCTA5 11765,137500
8600000US11766,11766,ZCTA5 11766,111397
8600000US11767,11767,ZCTA5 11767,119319
8600000US11768,11768,ZCTA5 11768,117023
8600000US11769,11769,ZCTA5 11769,86000
8600000US11770,11770,ZCTA5 11770,148750
8600000US11771,11771,ZCTA5 11771,118264
8600000US11772,11772,ZCTA5 11772,68077
8600000US11776,11776,ZCTA5 11776,92280
8600000US11777,11777,ZCTA5 11777,112660
8600000US11778,11778,ZCTA5 11778,90658
8600000US11779,11779,ZCTA5 11779,85972
8600000US11780,11780,ZCTA5 11780,107170
8600000US11782,11782,ZCTA5 11782,110869
8600000US11783,11783,ZCTA5 11783,105915
8600000US11784,11784,ZCTA5 11784,89699
8600000US11786,11786,ZCTA5 11786,121875
8600000US11787,11787,ZCTA5 11787,111961
8600000US11788,11788,ZCTA5 11788,105019
8600000US11789,11789,ZCTA5 11789,87955
8600000US11790,11790,ZCTA5 11790,134536
8600000US11791,11791,ZCTA5 11791,151627
8600000US11792,11792,ZCTA5 11792,120997
8600000US11793,11793,ZCTA5 11793,113481
8600000US11794,11794,ZCTA5 11794,-
8600000US11795,11795,ZCTA5 11795,110815
8600000US11796,11796,ZCTA5 11796,104236
8600000US11797,11797,ZCTA5 11797,157216
8600000US11798,11798,ZCTA5 11798,70343
8600000US11801,11801,ZCTA5 11801,93759
8600000US11803,11803,ZCTA5 11803,126536
8600000US11804,11804,ZCTA5 11804,118900
8600000US11901,11901,ZCTA5 11901,55450
8600000US11930,11930,ZCTA5 11930,86083
8600000US11931,11931,ZCTA5 11931,-
8600000US11932,11932,ZCTA5 11932,70461
8600000US11933,11933,ZCTA5 11933,59605
8600000US11934,11934,ZCTA5 11934,90080
8600000US11935,11935,ZCTA5 11935,86125
8600000US11937,11937,ZCTA5 11937,84847
8600000US11939,11939,ZCTA5 11939,72500
8600000US11940,11940,ZCTA5 11940,96607
8600000US11941,11941,ZCTA5 11941,102135
8600000US11942,11942,ZCTA5 11942,88784
8600000US11944,11944,ZCTA5 11944,56029
8600000US11946,11946,ZCTA5 11946,75670
8600000US11947,11947,ZCTA5 11947,(X)
8600000US11948,11948,ZCTA5 11948,103112
8600000US11949,11949,ZCTA5 11949,105279
8600000US11950,11950,ZCTA5 11950,71088
8600000US11951,11951,ZCTA5 11951,63043
8600000US11952,11952,ZCTA5 11952,74313
8600000US11953,11953,ZCTA5 11953,70829
8600000US11954,11954,ZCTA5 11954,72903
8600000US11955,11955,ZCTA5 11955,61667
8600000US11956,11956,ZCTA5 11956,(X)
8600000US11957,11957,ZCTA5 11957,75375
8600000US11958,11958,ZCTA5 11958,65288
8600000US11959,11959,ZCTA5 11959,85125
8600000US11960,11960,ZCTA5 11960,103151
8600000US11961,11961,ZCTA5 11961,56236
8600000US11962,11962,ZCTA5 11962,209125
8600000US11963,11963,ZCTA5 11963,86111
8600000US11964,11964,ZCTA5 11964,79091
8600000US11965,11965,ZCTA5 11965,101771
8600000US11967,11967,ZCTA5 11967,82682
8600000US11968,11968,ZCTA5 11968,82024
8600000US11970,11970,ZCTA5 11970,(X)
8600000US11971,11971,ZCTA5 11971,89074
8600000US11972,11972,ZCTA5 11972,104444
8600000US11973,11973,ZCTA5 11973,-
8600000US11975,11975,ZCTA5 11975,79250
8600000US11976,11976,ZCTA5 11976,115547
8600000US11977,11977,ZCTA5 11977,97045
8600000US11978,11978,ZCTA5 11978,83203
8600000US11980,11980,ZCTA5 11980,90313
8600000US12007,12007,ZCTA5 12007,-
8600000US12008,12008,ZCTA5 12008,93250
8600000US12009,12009,ZCTA5 12009,89605
8600000US12010,12010,ZCTA5 12010,44711
8600000US12015,12015,ZCTA5 12015,58533
8600000US12017,12017,ZCTA5 12017,62917
8600000US12018,12018,ZCTA5 12018,81205
8600000US12019,12019,ZCTA5 12019,88059
8600000US12020,12020,ZCTA5 12020,73712
8600000US12022,12022,ZCTA5 12022,51719
8600000US12023,12023,ZCTA5 12023,61488
8600000US12024,12024,ZCTA5 12024,-
8600000US12025,12025,ZCTA5 12025,58923
8600000US12027,12027,ZCTA5 12027,86656
8600000US12028,12028,ZCTA5 12028,81923
8600000US12029,12029,ZCTA5 12029,79000
8600000US12031,12031,ZCTA5 12031,49167
8600000US12032,12032,ZCTA5 12032,47130
8600000US12033,12033,ZCTA5 12033,69733
8600000US12035,12035,ZCTA5 12035,37647
8600000US12036,12036,ZCTA5 12036,36875
8600000US12037,12037,ZCTA5 12037,61188
8600000US12040,12040,ZCTA5 12040,39063
8600000US12041,12041,ZCTA5 12041,68571
8600000US12042,12042,ZCTA5 12042,(X)
8600000US12043,12043,ZCTA5 12043,49869
8600000US12045,12045,ZCTA5 12045,41250
8600000US12046,12046,ZCTA5 12046,80129
8600000US12047,12047,ZCTA5 12047,51313
8600000US12051,12051,ZCTA5 12051,58664
8600000US12052,12052,ZCTA5 12052,66012
8600000US12053,12053,ZCTA5 12053,80082
8600000US12054,12054,ZCTA5 12054,96813
8600000US12056,12056,ZCTA5 12056,95714
8600000US12057,12057,ZCTA5 12057,46797
8600000US12058,12058,ZCTA5 12058,65000
8600000US12059,12059,ZCTA5 12059,76250
8600000US12060,12060,ZCTA5 12060,70278
8600000US12061,12061,ZCTA5 12061,85043
8600000US12062,12062,ZCTA5 12062,63258
8600000US12063,12063,ZCTA5 12063,155658
8600000US12064,12064,ZCTA5 12064,60119
8600000US12065,12065,ZCTA5 12065,81192
8600000US12066,12066,ZCTA5 12066,58672
8600000US12067,12067,ZCTA5 12067,66875
8600000US12068,12068,ZCTA5 12068,52473
8600000US12069,12069,ZCTA5 12069,(X)
8600000US12070,12070,ZCTA5 12070,61250
8600000US12071,12071,ZCTA5 12071,51563
8600000US12072,12072,ZCTA5 12072,45000
8600000US12074,12074,ZCTA5 12074,68690
8600000US12075,12075,ZCTA5 12075,60544
8600000US12076,12076,ZCTA5 12076,58478
8600000US12077,12077,ZCTA5 12077,95135
8600000US12078,12078,ZCTA5 12078,39810
8600000US12083,12083,ZCTA5 12083,66250
8600000US12084,12084,ZCTA5 12084,68080
8600000US12085,12085,ZCTA5 12085,41985
8600000US12086,12086,ZCTA5 12086,60417
8600000US12087,12087,ZCTA5 12087,69531
8600000US12089,12089,ZCTA5 12089,64375
8600000US12090,12090,ZCTA5 12090,57181
8600000US12092,12092,ZCTA5 12092,41500
8600000US12093,12093,ZCTA5 12093,50900
8600000US12094,12094,ZCTA5 12094,74625
8600000US12095,12095,ZCTA5 12095,48142
8600000US12106,12106,ZCTA5 12106,72417
8600000US12108,12108,ZCTA5 12108,64750
8600000US12110,12110,ZCTA5 12110,73997
8600000US12115,12115,ZCTA5 12115,67083
8600000US12116,12116,ZCTA5 12116,46458
8600000US12117,12117,ZCTA5 12117,54420
8600000US12118,12118,ZCTA5 12118,63750
8600000US12120,12120,ZCTA5 12120,56250
8600000US12121,12121,ZCTA5 12121,67243
8600000US12122,12122,ZCTA5 12122,44738
8600000US12123,12123,ZCTA5 12123,70331
8600000US12124,12124,ZCTA5 12124,108977
